score,domain,evidence_type,query_id
1.0,news,unknown,5066efdf-627e-4bdb-a188-bdf5d2c9ecef
1.0,news,unknown,5070a82f-4792-4fe2-b026-6c8b2693cf81
1.0,news,unknown,5088d1aa-54a4-425f-a071-3070b9a55d13
0.9,news,unknown,50910bdc-8ef0-46d4-8279-b14dae55cdff
0.9032258064516129,news,unknown,50947673-0f2c-4a2f-a66f-d7d10bea7838
0.92,news,unknown,50962d28-c556-4194-93e5-013e0cf5412c
0.9111111111111111,news,unknown,509dbfdf-944e-43df-8a12-d0df3988ba0f
0.8260869565217391,news,unknown,509e1a74-5b95-4ba0-919c-b2d20d4b830f
0.8648648648648649,news,unknown,50a80ee1-7463-47b4-b160-be3e2a2c5d78
0.875,news,unknown,50ae2652-09cd-4bdf-b56a-f7370f2670d2
0.9655172413793104,news,unknown,50bd3a88-3688-4c42-9826-769543080b33
1.0,news,unknown,50c6fa8c-27a0-408c-8b44-361f16c7354a
0.9166666666666666,news,unknown,50c72ce8-55e4-4fd2-8977-7baed187a17c
1.0,news,unknown,50c784ed-9f9f-43ab-8619-03af8db3b86e
0.9285714285714286,news,unknown,50e1fdda-86c3-4047-9758-9cc633f33b00
1.0,news,unknown,50ed6af2-235f-4be1-b8b5-5fb556d1079c
0.6666666666666666,news,unknown,50f8768f-b8f6-44a9-8bb8-a3971705b698
1.0,news,unknown,5100f186-d25a-4049-b0e9-be17b4134208
0.9512195121951219,news,unknown,5115d8a2-17ac-4b66-b6fe-ebec5df0ff7b
0.9375,news,unknown,51174082-1a5b-48a3-8631-e2ca4ac5fe85
1.0,news,unknown,511cc1dd-73bd-452c-a5fb-b346dc880a29
0.8571428571428571,news,unknown,5129fb7c-6288-41a5-8c45-782198a6416d
1.0,news,unknown,512aa9b7-914c-4a43-b6b0-9b75a4784cd5
0.9583333333333334,news,unknown,513527a3-18ef-418f-9c42-50886b28d7d6
1.0,news,unknown,513ff3b8-dd7a-459b-8453-2829c2c96ffe
0.9782608695652174,news,unknown,51497435-a9c9-424e-bd72-3837705bacc2
0.0,news,unknown,5153f737-d7f1-4ec2-9a9d-add2e7aad070
1.0,news,unknown,515f0fa0-f9ab-4e04-b02d-46dfe00db30e
1.0,news,unknown,5160cab3-3023-4aad-9550-f277e3039a88
0.8823529411764706,news,unknown,51735cf7-a3d2-488e-9e35-89b2eb14c394
1.0,news,unknown,5177fbcf-6b58-46de-aab8-ef95a4b49941
0.9565217391304348,news,unknown,517cd8de-bf27-470d-87d5-7cdb85a7c8c9
0.8888888888888888,news,unknown,51827e3f-b99e-4a81-9eca-6f11147cef15
0.95,news,unknown,51853f6a-2079-4452-a531-574beba00297
0.8695652173913043,news,unknown,518f5a8c-8dab-44d2-8143-ddd7e251da17
0.9333333333333333,news,unknown,51a41407-cd4d-4bf6-a5e9-9b78b25f6b0f
0.9032258064516129,news,unknown,51abf5e5-cb77-4e24-95eb-3a3de2014a45
0.9,news,unknown,51b8c4b5-4d86-4ddb-8119-08408a6464fd
0.0,news,unknown,51bd844e-803a-4b41-ad1b-9044dc949805
0.9523809523809523,news,unknown,51c0ccb1-d0eb-41e4-9067-b9cd0dace7b3
0.8571428571428571,news,unknown,51eec456-2ca1-440a-a2d9-ae837c091f35
1.0,news,unknown,51faf0e7-8bc2-46f5-b0b7-2586d0cdbb11
1.0,news,unknown,51fd01c8-6e19-47f4-b89f-29a3adc5b4d6
0.0,news,unknown,52068f99-d493-427e-9cd3-c1302ad735da
0.9142857142857143,news,unknown,5209a76c-2123-4e65-a04f-dc862c9c9db3
0.9583333333333334,news,unknown,5209afee-c45c-4646-bc03-aa6b4e728b5c
0.9148936170212766,news,unknown,52122496-5d3a-47f5-8cda-ca47cea5a84e
1.0,news,unknown,52145715-f779-4e50-8557-1e2af0815d2e
1.0,news,unknown,521a7153-1e74-4083-8e5a-4900cedd4bae
0.5714285714285714,news,unknown,521b286e-f0dc-4654-a654-3eef6c36b81d
1.0,news,unknown,522a4f5c-fb11-4cb5-bea0-f42ce2d28058
0.8823529411764706,news,unknown,5239ca37-b2aa-46eb-8cd5-9c36a588907e
1.0,news,unknown,5239cd7a-a620-461e-9248-23f6b4b9879b
1.0,news,unknown,52415f5f-f7d8-477c-8065-50f37ab15b93
0.9230769230769231,news,unknown,525bf551-665c-4421-ac5f-3b268f230a71
0.8148148148148148,news,unknown,52631db9-d170-44ce-9179-7350e6256403
0.8333333333333334,news,unknown,526b3362-8c57-4373-b6ed-9fdaaa8ff9eb
0.9444444444444444,news,unknown,526e1503-9740-4210-b2d1-4092986b3c74
0.9444444444444444,news,unknown,527507dd-390c-4d7e-9c9d-a0d29087bf0e
0.5833333333333334,news,unknown,52801130-616e-48e5-89ba-d80d4ac0555b
0.92,news,unknown,52806162-cca6-4e34-8417-d6aca7ac92d1
1.0,news,unknown,5282f2cc-390a-4629-8c78-1201e41e0111
1.0,news,unknown,5286369e-1eff-4078-b985-577fc069f48d
1.0,news,unknown,5291b049-6a2c-4004-8465-a6d5e086f2af
0.9411764705882353,news,unknown,529257df-5caf-4149-8d09-bdc7967006cb
1.0,news,unknown,5295dcaf-4f65-4f21-afa2-be1307fce776
0.95,news,unknown,5297c01f-561d-4b1e-9e79-33a3f007b0de
0.95,news,unknown,529fefba-97bf-46b3-9768-ba9a1fa9abd6
1.0,news,unknown,52a6c2cd-bce3-44b2-9555-b6d579546a17
0.9512195121951219,news,unknown,52a9e2a1-6250-4c11-ad7b-5582fa5c7d1e
0.8695652173913043,news,unknown,52b1791a-4538-4baa-a028-562ff6e405cd
1.0,news,unknown,52b46ef2-1290-4a3a-9a2b-80218a0f9093
0.90625,news,unknown,52bba523-21bd-43e6-83af-a4108d3745a6
1.0,news,unknown,52d3b914-c1e1-46e1-8b2d-72131e82b4bb
0.8947368421052632,news,unknown,52d40816-c617-462f-9000-71b1b2864c8f
1.0,news,unknown,52d57a77-4a92-44b5-ad65-767a55d591cb
0.8888888888888888,news,unknown,52e411d0-46b9-46af-b018-3fa7625023a4
0.8333333333333334,news,unknown,52f0d714-99ad-4bab-adb7-37759235c2d4
0.9375,news,unknown,52f32840-1c6c-40f4-ab9b-f856e20d85c0
0.9473684210526315,news,unknown,52f783b1-b254-4830-a45f-a9d992a971e6
0.9130434782608695,news,unknown,5306f3f5-1516-4570-9b7c-709acb175a5a
1.0,news,unknown,53125ffd-f655-460b-9d32-e231eb561699
1.0,news,unknown,531bbb0e-9be8-4d6c-81c5-592b71d6ec10
0.975,news,unknown,53466992-bd6a-45bc-9a9a-2be269c819c1
1.0,news,unknown,534bacd2-a338-4cfd-af3d-0471f883d4ec
1.0,news,unknown,53555109-68b3-405d-99d9-97019dc941d6
0.9615384615384616,news,unknown,5358447c-3331-49ac-8ba7-462717db3ca9
0.9375,news,unknown,535a7193-9c55-4fa4-9f13-c21517ed2418
0.9166666666666666,news,unknown,535b25ef-8015-4f31-8a3f-0b9b06758928
1.0,news,unknown,535de8cb-46c0-41fd-9309-32adece9f05c
0.9090909090909091,news,unknown,5361e1f6-d8dc-4315-b3a0-2471e452185e
0.8636363636363636,news,unknown,536ff84c-82c7-4e62-9f61-7ff963611515
0.0,news,unknown,53710d59-b77f-4039-924a-b4e2ebdc732a
0.9285714285714286,news,unknown,537f1759-1539-4b6e-8bc0-e5bffc989d4a
0.96,news,unknown,538c2dc7-2df1-49b7-98f5-e3810a6acd24
1.0,news,unknown,539ccf1a-e0d1-4c64-ba15-8c702e8d0cfa
0.96,news,unknown,53a55d12-98b5-4e85-8caa-33e2e16b4a51
1.0,news,unknown,53bab3ba-9ce8-4fa7-a7a2-7fbdc50fc900
0.9259259259259259,news,unknown,53bcb098-efb1-4a07-aa8c-fe717bcaf161
0.9354838709677419,news,unknown,53bdfba8-1532-4a14-8642-891b80e1397c
1.0,news,unknown,53be7a04-76f2-4a3f-9089-f14abda9ed3e
0.90625,news,unknown,53c1a1eb-74d0-4697-9a4c-1ba8f62c38ed
1.0,news,unknown,53c39979-f940-4ecf-8c0f-1c3e6aab5919
0.9090909090909091,news,unknown,53c924d5-7a11-48fc-8bb9-304053fa7d38
0.95,news,unknown,53d4c155-6a19-40a0-a028-6ee0552640ce
0.972972972972973,news,unknown,53d58c58-7e4e-482b-a1f5-351032068b53
1.0,news,unknown,53e24dc8-efc1-4cf5-8f98-0cfcaa53bc63
0.9545454545454546,news,unknown,53e6db96-c245-4788-9272-898f60fbba8f
1.0,news,unknown,53e82886-9411-423a-90b4-17eb7111f1d1
0.9833333333333333,news,unknown,53e83663-9c14-440d-9b2d-81ccc602bd20
1.0,news,unknown,53f0c3c9-c20d-45bd-90d4-4b3d8aca5410
0.9696969696969697,news,unknown,53fad41f-b84b-459d-b090-9f10461c460a
0.9772727272727273,news,unknown,53fb2ed1-b953-4807-b009-61c3855a7d8d
1.0,news,unknown,540288ed-3b56-4d19-b341-8c716cb29c1c
0.9772727272727273,news,unknown,540988e7-9fed-4060-af23-d4afe0ff58a5
0.9642857142857143,news,unknown,540f3137-d09a-43b5-ba92-3a649cf31dca
1.0,news,unknown,54135521-fcc2-498e-a4a6-61c3965fb6d4
1.0,news,unknown,54271488-1225-4427-9aa2-795069a0b955
0.96,news,unknown,542c5ceb-dc3d-4675-9199-dff0a3b37291
1.0,news,unknown,543c6c18-ef69-4442-ad2c-53ec1bd58871
0.9545454545454546,news,unknown,543faeba-fccf-4525-b603-6e5a2ec9f96a
1.0,news,unknown,5447353b-c9dc-4fb4-b567-7aaf4f462933
0.8888888888888888,news,unknown,54496139-add6-4d20-93f3-f048d814a978
0.8636363636363636,news,unknown,544ee3e6-f41e-4fac-af15-cf44ff2099c5
1.0,news,unknown,546e8226-604f-44fe-9b69-0711cb1dad0d
0.9333333333333333,news,unknown,546fc06f-0ad0-4c77-b584-b6207ce85032
0.9166666666666666,news,unknown,5487ce1e-af19-422a-99b8-a714e61a441c
1.0,news,unknown,5489dea3-3700-4b57-b7a4-9641c50ee50b
0.9333333333333333,news,unknown,548c3ec4-2536-4ca8-966a-45e952c51809
0.9473684210526315,news,unknown,5496e9ed-0dbf-4617-bb55-6cb4148e3339
0.8947368421052632,news,unknown,549bd0c2-5684-47d0-b75e-36868cb8ad13
0.9411764705882353,news,unknown,549cab97-2e43-467a-85dc-12d65ddd1f48
0.8823529411764706,news,unknown,549cb47e-5209-408e-9f7a-78a660f65ad0
0.9473684210526315,news,unknown,54a428c3-53ec-4d88-9994-59c40995e98c
1.0,news,unknown,54c71765-ec15-4bb2-90ec-59950cdb3988
0.88,news,unknown,54ca3907-4286-4cd1-a0e0-1b4ecdc16eaf
1.0,news,unknown,54de1a57-37f5-4479-bbb1-590fd8987828
1.0,academic,unknown,54f71c87-9dca-4181-8deb-699fa6fed2af
1.0,academic,unknown,551cc825-2a4d-4f77-845d-6a254b2901f4
1.0,academic,unknown,552f233a-8c25-466a-9ff3-9849b4e1357d
1.0,academic,unknown,55333d8b-473d-4d85-96d2-7bf91b827bb9
0.0,academic,unknown,5540aea2-6b05-4eba-8e22-0794d203088c
1.0,academic,unknown,5555ee5d-84b5-4c83-9eb8-3dd2a1dec0c1
1.0,academic,unknown,5557ffbb-729c-4fb6-bd9d-8f79c27a4510
1.0,academic,unknown,555f146f-fd04-4de8-a5a0-afdde24c52d5
1.0,academic,unknown,556ec366-9752-4057-bb0b-995d4163140c
0.0,academic,unknown,559932eb-c414-4885-8af7-6ab2b4af873e
1.0,academic,unknown,5605795e-20e9-42a5-b6d7-87e8919b12f1
1.0,academic,unknown,56071c76-8136-45b4-be62-7fd8ea8db075
1.0,academic,unknown,560ca859-6ec8-4616-a9ee-18d880e955af
0.0,academic,unknown,5611606a-2a2e-4026-8eae-6334b0533810
1.0,academic,unknown,561fdb03-9823-4a21-98b4-2b5b6ecb921c
1.0,academic,unknown,56243f64-87b9-4b78-9469-d5227b592d5e
0.0,academic,unknown,56252006-6ff7-4af0-9b9a-304369b290f1
1.0,academic,unknown,562bed61-d985-4311-b3f2-88d447ed18b9
1.0,academic,unknown,5633c34e-1715-4587-8356-8c9a2eaff555
1.0,academic,unknown,564ae909-7958-4e69-bb2e-1b82e89dc815
1.0,academic,unknown,564c10a0-7967-42f8-bce3-2469f6c07e9a
0.5555555555555556,academic,unknown,565246eb-5037-4e12-8523-7c7fccbbeccf
1.0,academic,unknown,56547b4d-3175-48ff-8429-6fe796df4c08
1.0,academic,unknown,565af699-d3bb-43d7-9e12-425cb42fb357
0.0,academic,unknown,566ff3ec-679b-49e8-80c3-2da9bc49b58e
0.8333333333333334,academic,unknown,567fec5e-04ea-481d-a006-8c1cbbd743b3
0.6842105263157895,academic,unknown,568e6fb4-0221-4c1f-813d-361301ef1d5f
0.9047619047619048,academic,unknown,569a6d1f-3331-418c-9405-5fa2d660600a
1.0,academic,unknown,56a66bc9-077d-475f-aedd-735f074ca5d2
0.9090909090909091,academic,unknown,56c6544d-f60c-4881-85ac-7520cd4668fe
0.5714285714285714,academic,unknown,56e16c2b-659b-4dcb-9bca-e27d331978eb
1.0,academic,unknown,570e3fe6-b5ed-49cc-8320-446942493187
1.0,academic,unknown,5710c060-2ea2-4ca2-9fda-de0ea9b0a8ae
1.0,academic,unknown,571aa4f6-40a2-4015-8a40-a3799a1ab357
0.8333333333333334,academic,unknown,57310e3c-3c2d-40f4-a3c1-969874ed4f14
1.0,academic,unknown,57446b2d-ddb3-48ee-af8b-6cbeb759f3ec
1.0,academic,unknown,575812c8-2347-4fc4-9e76-ca348fdf18e7
1.0,academic,unknown,575b4b67-ce92-4ea9-9fd4-1997b13a56f2
0.5555555555555556,academic,unknown,576882a9-9a30-42b6-866f-aaa146250ac8
0.5555555555555556,academic,unknown,576e97f5-a76a-47e5-abc3-3f39d9ea8334
0.5555555555555556,academic,unknown,5776da51-f8c0-4d19-afd8-e8ebe14880c0
1.0,academic,unknown,578e651a-0a99-4085-98f1-d55280869f58
0.8333333333333334,academic,unknown,5793ecb3-7916-447a-a403-15d59a72c0f4
0.8333333333333334,academic,unknown,579e9a46-fd76-4f63-9163-de1d8df7a267
0.5555555555555556,academic,unknown,57b0757b-412b-465b-9586-377856e9ae41
0.8333333333333334,academic,unknown,57bd270b-be63-4c9d-b7aa-3d917a282c8a
0.8571428571428571,academic,unknown,57c22aee-6d7e-4c63-ad26-74be2a6ba43a
1.0,academic,unknown,57d11a18-15d7-4a3a-8434-f31310d81218
1.0,academic,unknown,57d6ba6a-801c-481c-97a5-4ce125d4d82a
1.0,academic,unknown,57e663a4-be2e-4945-9717-b33e666fffc0
1.0,academic,unknown,57e861ef-a172-477a-a464-e4c6945f8d28
1.0,academic,unknown,57ef3906-2c22-42f8-a1c9-c177aa1fbae1
1.0,academic,unknown,57f72032-eed9-453f-8682-bd160661e635
1.0,academic,unknown,5807b2ec-7a9b-4ff9-8d74-719def6be95b
1.0,academic,unknown,580b4fce-43b0-4542-9f4e-64253563e294
1.0,academic,unknown,5812047f-4276-4448-8d3e-2b86d60bf186
1.0,academic,unknown,58121bee-f789-4518-bc99-f0b062877b09
1.0,academic,unknown,582a4042-8d62-40ae-b601-02146273633d
1.0,academic,unknown,5830e96b-b3b6-4176-ae26-201215eedc64
1.0,academic,unknown,5836d762-40d6-4ebe-a75c-b80cb7c3aa1b
1.0,academic,unknown,5860fecb-da20-42bb-8877-a70fa1074dd2
0.0,academic,unknown,58937f51-bb27-4fa3-9673-fdfbcbcc3da5
1.0,academic,unknown,58d776da-0f01-4f4e-b396-1f8efaa83536
0.9117647058823529,academic,unknown,59092e09-0dbc-4fc5-b278-30c1bade494e
0.9294117647058824,academic,unknown,59287966-59c2-49c5-b8e8-7ae661608c59
1.0,academic,unknown,593e58d6-f7dc-438f-b9d6-3bb330c79bf5
1.0,academic,unknown,594c1f7c-cdbd-4337-b839-108e29ae1d3a
0.875,academic,unknown,5950d2bd-900e-4701-b888-932ef45a6a87
1.0,academic,unknown,595aef24-0ffe-4ecd-8b61-29ff56ca50c9
0.0,academic,unknown,596303d9-36d6-4282-8b6a-1b1d00dd010c
1.0,academic,unknown,596305b3-71b2-41e4-afd3-b9f2e90f79f8
1.0,academic,unknown,59651078-aa26-4770-ac61-dc8410a61338
1.0,academic,unknown,596f27f7-580e-47bf-8a9f-b8be5a96b9d6
1.0,academic,unknown,5975d0ad-a365-46b6-a9b0-98b2ba2a20d8
1.0,academic,unknown,598d5ca2-c485-409c-94f6-04c92ccd2ac3
0.9117647058823529,academic,unknown,599b4ba8-1a70-48d2-8431-157c6bc00e3e
1.0,academic,unknown,599fba56-4bbc-42b4-b54c-f8e1f7844118
0.9,academic,unknown,59b3f13f-5b1e-4f5c-bd16-6f5606a3a507
1.0,academic,unknown,59b5b7a3-86dd-4d81-a278-99ace15605ee
1.0,academic,unknown,59c07423-a89f-4916-90ec-83746862dc24
0.36363636363636365,academic,unknown,59c07b44-23f6-4951-b0ae-10926138cf93
0.0,academic,unknown,59c21586-320c-4721-a4d6-635e02456240
0.36363636363636365,academic,unknown,59c755ad-5e54-435b-8adf-21e28b917fa6
1.0,academic,unknown,59cbb836-dc36-4f6d-bfb1-b73b012e8226
0.0,academic,unknown,59cbdf86-676b-4e5d-91ea-90bdd5134665
0.0,academic,unknown,59cc48be-94c4-4878-852b-c3a8066b2e6b
1.0,academic,unknown,59d554ec-90e0-4dac-b8de-437c0164e439
1.0,academic,unknown,59e7659c-3bc9-4c59-8139-6d1a8ceceb63
1.0,academic,unknown,59eae69a-a09c-43de-912e-a61b76ad2cfc
1.0,academic,unknown,59ee7332-8df9-4451-82bd-b024b969a4b4
1.0,academic,unknown,59eea30b-a812-44d0-aae1-28042c14c68f
0.1,academic,unknown,5a05afd3-1986-4b85-b8fa-b5f1b2c2d595
1.0,academic,unknown,5a0ab7e0-7663-4b9f-9306-75671b006c9c
1.0,academic,unknown,5a0bde0e-1ee9-4778-9b68-a6ec8c371958
0.047619047619047616,academic,unknown,5a2b3c73-604e-463e-974b-411a66cfd52f
1.0,academic,unknown,5a2b3cfd-e1b2-4f4c-8e61-b69ca0a6cdb5
0.047619047619047616,academic,unknown,5a2bb6ae-2cc4-43ae-9f0b-c03b14c5e49c
1.0,academic,unknown,5a5915c2-8d87-47e8-ac91-b72f6c14b828
1.0,academic,unknown,5a5f1e8b-32aa-4158-b718-205b8a92847e
0.125,academic,unknown,5a5f8658-4c92-4195-a919-102b9d2b0c26
1.0,academic,unknown,5a9910f1-13e7-48d1-93f8-f4ebc18f9a91
0.96,academic,unknown,5a9acb9c-74be-4c57-b475-cf2a2456a93f
1.0,academic,unknown,5aaff479-0d23-4351-92f6-cac8b9b2cdf5
1.0,academic,unknown,5ac1ea8e-5265-4d5e-b02d-c94e5f5b8b90
0.9565217391304348,academic,unknown,5ac5f4f0-771e-4087-952b-1ee109d5b64f
1.0,academic,unknown,5ac871ed-d553-40f2-a63e-05006a45d287
1.0,academic,unknown,5ad8712d-7ee1-42a3-824b-fe48398071b1
1.0,academic,unknown,5ae32ead-5c5b-4958-acee-5bc4964a98f4
1.0,academic,unknown,5ae33a0e-6b25-4adb-b2bb-3e4265a0596c
1.0,academic,unknown,5af28d3d-76a9-458a-a805-56353869f1d5
0.16666666666666666,academic,unknown,5af417eb-699b-4047-83c2-861318a18fcf
1.0,academic,unknown,5af5c2ae-3034-4c71-958f-9def985a955b
0.5,academic,unknown,5afb9565-068a-4c38-b739-076a9f032cdc
1.0,academic,unknown,5b0eec4b-a2a1-4a45-9c52-d51ec8fe0b2d
0.9487179487179487,academic,unknown,5b0f8a16-148c-4bd2-84bd-2f21b0a2cbeb
0.4090909090909091,academic,unknown,5b1061e2-7efc-4b0d-a271-7e89710e9f7c
0.0,academic,unknown,5b10a9a2-6ef0-430b-b6bf-ca288261ce4c
0.7692307692307693,academic,unknown,5b10f907-92d6-42bf-9329-5c461fa977e3
0.8333333333333334,academic,unknown,5b1c7ac0-641d-428f-85e6-d786e059cb33
1.0,academic,unknown,5b1f9264-6c55-4706-a0f3-f80a9e046b1a
1.0,academic,unknown,5b26de25-553d-4dc5-aae4-70679855a966
0.0,academic,unknown,5b2fa38c-5b52-4e5c-8f76-bd4f4254b32d
0.3,academic,unknown,5b30f894-8122-408e-b24f-550f4e7aef59
1.0,academic,unknown,5b3d4dca-0197-4560-a54f-4179c5b0b029
1.0,academic,unknown,5b471c43-7499-428c-b0c3-2323c1b199c4
1.0,academic,unknown,5b4720dc-90d3-47af-8365-dedb8522dd90
1.0,academic,unknown,5b473ab4-a29b-446d-98d6-d1114c149a2f
0.9523809523809523,academic,unknown,5b4b062b-d8b7-4829-ab46-a2ca3f102262
1.0,academic,unknown,5b51adb0-06a2-4761-b2d1-1495966d3047
0.047619047619047616,academic,unknown,5b561424-7969-4b99-ad65-2fc24fd328ae
0.047619047619047616,academic,unknown,5b574957-892e-4a5a-8058-dca22d131cb3
0.9166666666666666,academic,unknown,5b5c84a5-07c6-4dbe-b785-ec6ffd2a8ffe
0.9473684210526315,academic,unknown,5b78f97b-3568-49e6-ad59-df0693e9e9bd
0.9411764705882353,academic,unknown,5b7efe0e-00ef-49fc-ba07-e3d5acd575d7
1.0,academic,unknown,5b8cdd56-b9ef-4e8f-a33a-8aa0dd0ff93d
0.6666666666666666,academic,unknown,5b8e8d5b-9ef4-45a6-8bef-aecfb0977121
1.0,academic,unknown,5bee11e1-a566-4feb-b5b9-96bd901d169d
1.0,academic,unknown,5c101261-9776-4b3a-8341-9acefebd6b72
1.0,academic,unknown,5c16885b-2ae3-4429-b40d-0f12d4415869
1.0,academic,unknown,5c1f809b-86f7-46eb-9ee1-d3e38a47e137
1.0,academic,unknown,5c6be596-58f1-4c91-9d6d-47e490e0172f
1.0,academic,unknown,5c768a81-58b1-4456-8494-8a27d446c176
1.0,academic,unknown,5ca5042e-10c2-4392-a9db-a34c532221e2
1.0,academic,unknown,5cc064aa-1ac7-4c2e-aa1d-d59bb4cb2b0b
1.0,academic,unknown,5ce5adf7-5264-49a6-b709-22932308b506
0.125,academic,unknown,5ce84334-d45b-4484-b052-234db0761eec
0.8095238095238095,academic,unknown,5ceeb4b5-3f1f-4ad9-91ee-6a0c7f28db0e
1.0,academic,unknown,5cffc1d5-f0fc-4adb-8435-cd68cfe5b6aa
1.0,academic,unknown,5d005716-7680-491b-abb6-204ee0db22d3
1.0,academic,unknown,5d14bafb-c8f1-49d5-b1d8-c3831272a92c
1.0,academic,unknown,5d29a600-bde2-4e27-9f3f-d2cd335a1b7b
0.92,academic,unknown,5d35d152-8aa2-4f5c-85ec-93e0efdbe745
1.0,academic,unknown,5d43704c-8e1a-4be9-acbb-e8a0c6db54d6
1.0,academic,unknown,5d59adb3-45e0-4cc1-ac54-a78ed8bacbcf
1.0,academic,unknown,5d696ca5-7e92-4704-92c6-78a30c899ebc
1.0,academic,unknown,5d6e3c4e-2ae1-4c81-bcf7-597e20ee7786
1.0,academic,unknown,5d87a7c1-5593-45d0-8847-22316fab7a98
0.972972972972973,academic,unknown,5d87f7dc-4127-4e5b-8387-a5417ed55be6
1.0,academic,unknown,5d8ae987-3f4f-4b9b-95ed-9d8a5948f633
1.0,academic,unknown,5db914eb-b6d8-43a5-828d-ba177f301ca3
1.0,academic,unknown,5dcdb9e8-3f7d-4e54-8353-a7da07b31f46
1.0,academic,unknown,5de95471-4d60-4cc6-82f9-91676a71a0e5
1.0,academic,unknown,5df2e073-53f0-4099-813d-d49a8d99743c
0.4,academic,unknown,5df4e0e8-ab2e-4bc1-a68f-3d5525c355dd
1.0,academic,unknown,5e4baa2a-aeee-4052-8ea8-577789cf414b
1.0,academic,unknown,5e4bcc97-b9a0-4da1-bd60-3fa2af7d2aec
1.0,academic,unknown,5e55ed3f-ec65-4ba6-a3e5-3ddfb2564c0b
1.0,academic,unknown,5e60d645-2afd-4b9b-9445-01d8b07fe939
1.0,academic,unknown,5e64b288-801f-45e8-bd2f-d1afdcc139a8
1.0,academic,unknown,5e8514d9-d683-4e8a-b4cf-7701c7cec878
1.0,academic,unknown,5e86f6aa-04cb-4e62-a391-a567684e8ede
1.0,academic,unknown,5e96c772-3582-41cc-9759-af908fc13ebc
1.0,academic,unknown,5eabd8f7-1782-44e8-8cb7-71b1e922ba0a
1.0,academic,unknown,5ecb179e-c41c-46e2-8de0-31c4da08e8dc
0.1111111111111111,academic,unknown,5edcacf7-93f7-4327-94f8-0c65d5677a27
1.0,academic,unknown,5edda134-3b64-4f36-a6d8-1f21e474c3d6
1.0,academic,unknown,5edf4ce8-1c4d-4b4a-a349-dc8d427becbc
1.0,academic,unknown,5ee64430-5be5-4099-b397-d0dc9948bfcc
0.0,academic,unknown,5f3f5638-3870-4a14-b490-b6081dfc8352
1.0,academic,unknown,5f7656c8-50e8-4e7c-bb1a-752872627f2d
1.0,academic,unknown,5fb15754-f922-4821-90eb-7108e5789099
1.0,academic,unknown,5fb2e686-cbee-4f1d-9fc9-707214b64d4f
1.0,news,unknown,5fb8d16c-2720-497d-b2eb-d6899be578c7
0.0,academic,unknown,5fbed958-5e3d-4f0b-8bac-49f1b428ee26
0.0,academic,unknown,5fe1ea9c-ca70-4692-90d8-416a4fe569dd
1.0,academic,unknown,600ae5d2-d6c4-486d-a5db-0d811bc6b506
0.0,academic,unknown,601b3bb5-48ef-49a4-b8c0-ace840a08643
1.0,academic,unknown,601e6607-6590-489d-b44c-c4c8db86b5ab
1.0,academic,unknown,601efccc-de9a-4e3a-bc84-adf54e2dd1d6
1.0,academic,unknown,6023473b-b959-4d00-b9cc-2893b98857f8
0.9743589743589743,academic,unknown,60339ee9-a8b1-4cca-bcc0-cdcf8bebbe5b
1.0,academic,unknown,603fa8f0-1549-4dee-830b-4d6d9575d095
1.0,academic,unknown,6047d73a-2932-4409-ae3d-cba28be11555
0.2727272727272727,academic,unknown,604c83ca-53b9-4632-b967-522170c43406
1.0,academic,unknown,604da354-0eb5-49cf-b7e1-06f4a7d29a38
0.3333333333333333,academic,unknown,604f35c2-7ceb-4c71-ab26-807d506ea048
0.13333333333333333,academic,unknown,6059c8a9-cb02-4672-8fff-6a1ab3e52b15
0.0,academic,unknown,606375b8-bb93-4826-bcee-9d29ce4f1ca0
0.0,academic,unknown,606821d6-280a-47ee-8ec9-85ff94b28b9d
0.1111111111111111,academic,unknown,607abf4b-fe48-420c-a2d1-db52d2207425
1.0,academic,unknown,60895e0b-2598-4d48-9e7b-e4bc0c016ca2
1.0,academic,unknown,60987187-9043-411a-9573-6d81a705d3f1
0.9,academic,unknown,60c50be5-3980-41ec-b286-5561dffe77d3
0.0,academic,unknown,60c8e5a0-d560-464c-95f7-792a739ac9e2
0.0,academic,unknown,60cdc9db-fea0-4b70-8a8b-425cbaab6a44
1.0,academic,unknown,60dfb68b-b88b-4b71-9d45-8d569038da1a
0.0,academic,unknown,610153bd-c659-47de-82f9-9bf18034f222
0.9411764705882353,academic,unknown,614f1ddc-4bc9-42ce-931d-a6ac956c2129
1.0,academic,unknown,61515d73-6cff-4744-9c7c-5c2c6d519e10
0.1111111111111111,academic,unknown,61533e07-1151-4e92-980b-5c39de9f5695
0.7619047619047619,academic,unknown,615e2bb3-19b5-422e-937e-c30494a0490b
0.14814814814814814,academic,unknown,61621fdc-e512-4633-828a-85e0ce8d3874
0.14814814814814814,academic,unknown,6164f1a7-31c9-4bb2-b4f1-081f6284e14f
0.0,academic,unknown,6177bd37-8551-48ac-b1fc-0ff451e3b3e4
0.9444444444444444,academic,unknown,618a4763-2af5-45a3-a97b-85380ff73f25
0.0,academic,unknown,6199084c-00a6-4a99-aeca-4ab159d66239
1.0,academic,unknown,619b351e-6dca-4f0a-adc1-1d692762fbac
0.9574468085106383,academic,unknown,61aea2e2-2ebd-42dc-a1db-e010d0105d12
1.0,academic,unknown,61b90490-ce40-4ea6-8c64-ba42df6b038d
